vente_id;client_id;point_de_vente_id;produit_id;quantites_vendues;prix_vente_unitaire;ventes_euro;date_facturation
1542;CLIENT_6;PDV_3;PROD_3;28;124;3472;01/12/2023
1543;CLIENT_7;PDV_6;PROD_6;5;108;540;01/12/2023
1544;CLIENT_2;PDV_6;PROD_5;2;324;648;01/12/2023
1545;CLIENT_2;PDV_5;PROD_4;34;306;10404;01/12/2023
1546;CLIENT_2;PDV_3;PROD_4;15;9;135;01/12/2023
1547;CLIENT_4;PDV_7;PROD_6;7;154;1078;01/12/2023
1548;CLIENT_5;PDV_2;PROD_2;32;154;4928;01/12/2023
1549;CLIENT_5;PDV_7;PROD_1;34;83;2822;01/12/2023
1550;CLIENT_5;PDV_5;PROD_1;44;110;4840;01/12/2023
1551;CLIENT_2;PDV_4;PROD_1;44;45;1980;01/12/2023
1552;CLIENT_6;PDV_5;PROD_2;33;48;1584;01/12/2023
1553;CLIENT_5;PDV_3;PROD_4;4;322;1288;01/12/2023
1554;CLIENT_2;PDV_3;PROD_4;13;88;1144;01/12/2023
1555;CLIENT_4;PDV_5;PROD_4;48;343;16464;01/12/2023
1556;CLIENT_6;PDV_4;PROD_1;40;323;12920;01/12/2023
1557;CLIENT_4;PDV_1;PROD_2;40;344;13760;01/12/2023
1558;CLIENT_1;PDV_6;PROD_6;47;160;7520;01/12/2023
1559;CLIENT_4;PDV_5;PROD_3;31;24;744;01/12/2023
1560;CLIENT_2;PDV_2;PROD_4;35;277;9695;01/12/2023
1561;CLIENT_1;PDV_2;PROD_1;13;3;39;01/12/2023
1562;CLIENT_7;PDV_6;PROD_5;19;157;2983;01/12/2023
1563;CLIENT_5;PDV_2;PROD_1;50;319;15950;01/12/2023
1564;CLIENT_7;PDV_5;PROD_4;36;218;7848;01/12/2023
1565;CLIENT_6;PDV_2;PROD_3;26;169;4394;01/12/2023
1566;CLIENT_4;PDV_3;PROD_1;46;47;2162;01/12/2023
1567;CLIENT_2;PDV_1;PROD_2;42;345;14490;01/12/2023
1568;CLIENT_3;PDV_7;PROD_5;38;154;5852;01/12/2023
1569;CLIENT_4;PDV_6;PROD_5;35;288;10080;01/12/2023
1570;CLIENT_4;PDV_3;PROD_6;37;271;10027;01/12/2023
1571;CLIENT_4;PDV_7;PROD_2;31;193;5983;01/12/2023
1572;CLIENT_1;PDV_4;PROD_5;2;307;614;01/12/2023
1573;CLIENT_6;PDV_2;PROD_2;25;343;8575;01/12/2023
1574;CLIENT_8;PDV_1;PROD_1;24;268;6432;01/12/2023
1575;CLIENT_8;PDV_3;PROD_6;17;229;3893;01/12/2023
1576;CLIENT_4;PDV_4;PROD_5;16;257;4112;01/12/2023
1577;CLIENT_8;PDV_3;PROD_2;33;52;1716;01/12/2023
1578;CLIENT_7;PDV_4;PROD_6;9;169;1521;01/12/2023
1579;CLIENT_5;PDV_6;PROD_1;43;350;15050;01/12/2023
1580;CLIENT_2;PDV_2;PROD_3;44;27;1188;01/12/2023
1581;CLIENT_1;PDV_6;PROD_2;5;64;320;01/12/2023
1582;CLIENT_7;PDV_4;PROD_5;27;25;675;01/12/2023
1583;CLIENT_8;PDV_5;PROD_1;13;46;598;01/12/2023
1584;CLIENT_2;PDV_1;PROD_3;10;325;3250;01/12/2023
1585;CLIENT_2;PDV_1;PROD_3;44;141;6204;01/12/2023
1586;CLIENT_8;PDV_4;PROD_3;29;189;5481;01/12/2023
1587;CLIENT_4;PDV_1;PROD_1;39;176;6864;01/12/2023
1588;CLIENT_4;PDV_2;PROD_5;23;140;3220;01/12/2023
1589;CLIENT_6;PDV_2;PROD_1;42;298;12516;01/12/2023
1590;CLIENT_7;PDV_6;PROD_1;5;67;335;01/12/2023
1591;CLIENT_1;PDV_6;PROD_1;34;4;136;01/01/2024
1592;CLIENT_6;PDV_6;PROD_5;22;45;990;01/01/2024
1593;CLIENT_4;PDV_7;PROD_5;7;327;2289;01/01/2024
1594;CLIENT_2;PDV_6;PROD_4;14;290;4060;01/01/2024
1595;CLIENT_6;PDV_1;PROD_2;46;54;2484;01/01/2024
1596;CLIENT_4;PDV_3;PROD_4;15;237;3555;01/01/2024
1597;CLIENT_7;PDV_2;PROD_6;13;289;3757;01/01/2024
1598;CLIENT_7;PDV_6;PROD_3;28;347;9716;01/01/2024
1599;CLIENT_5;PDV_7;PROD_5;21;311;6531;01/01/2024
1600;CLIENT_5;PDV_3;PROD_6;7;81;567;01/01/2024
1601;CLIENT_2;PDV_4;PROD_6;34;60;2040;01/01/2024
1602;CLIENT_6;PDV_1;PROD_4;7;92;644;01/01/2024
1603;CLIENT_3;PDV_5;PROD_6;26;291;7566;01/01/2024
1604;CLIENT_3;PDV_7;PROD_1;46;32;1472;01/01/2024
1605;CLIENT_7;PDV_1;PROD_3;35;250;8750;01/01/2024
1606;CLIENT_4;PDV_2;PROD_1;43;102;4386;01/01/2024
1607;CLIENT_8;PDV_1;PROD_2;48;18;864;01/01/2024
1608;CLIENT_6;PDV_1;PROD_4;26;240;6240;01/01/2024
1609;CLIENT_3;PDV_6;PROD_6;32;69;2208;01/01/2024
1610;CLIENT_5;PDV_1;PROD_3;13;347;4511;01/01/2024
1611;CLIENT_1;PDV_7;PROD_3;37;294;10878;01/01/2024
1612;CLIENT_8;PDV_1;PROD_4;30;10;300;01/01/2024
1613;CLIENT_7;PDV_1;PROD_4;47;171;8037;01/01/2024
1614;CLIENT_3;PDV_7;PROD_3;29;264;7656;01/01/2024
1615;CLIENT_8;PDV_1;PROD_3;23;186;4278;01/01/2024
1616;CLIENT_2;PDV_5;PROD_6;38;306;11628;01/01/2024
1617;CLIENT_4;PDV_2;PROD_1;32;138;4416;01/01/2024
1618;CLIENT_2;PDV_5;PROD_2;2;195;390;01/01/2024
1619;CLIENT_3;PDV_1;PROD_4;20;181;3620;01/01/2024
1620;CLIENT_7;PDV_2;PROD_5;36;29;1044;01/01/2024
1621;CLIENT_2;PDV_7;PROD_6;25;105;2625;01/01/2024
1622;CLIENT_6;PDV_3;PROD_5;44;132;5808;01/01/2024
1623;CLIENT_6;PDV_1;PROD_6;22;173;3806;01/01/2024
1624;CLIENT_4;PDV_3;PROD_5;36;320;11520;01/01/2024
1625;CLIENT_5;PDV_4;PROD_5;7;182;1274;01/01/2024
1626;CLIENT_1;PDV_5;PROD_4;1;155;155;01/01/2024
1627;CLIENT_5;PDV_5;PROD_3;3;149;447;01/01/2024
1628;CLIENT_5;PDV_1;PROD_1;45;323;14535;01/01/2024
1629;CLIENT_8;PDV_6;PROD_1;20;314;6280;01/01/2024
1630;CLIENT_4;PDV_5;PROD_1;34;85;2890;01/01/2024
1631;CLIENT_7;PDV_3;PROD_4;7;142;994;01/01/2024
1632;CLIENT_7;PDV_1;PROD_4;1;122;122;01/01/2024
1633;CLIENT_5;PDV_4;PROD_1;11;303;3333;01/01/2024
1634;CLIENT_6;PDV_4;PROD_2;28;107;2996;01/01/2024
1635;CLIENT_1;PDV_5;PROD_2;36;230;8280;01/01/2024
1636;CLIENT_7;PDV_6;PROD_3;4;145;580;01/01/2024
1637;CLIENT_5;PDV_6;PROD_4;16;24;384;01/02/2024
1638;CLIENT_7;PDV_2;PROD_4;49;32;1568;01/02/2024
1639;CLIENT_1;PDV_3;PROD_5;27;49;1323;01/02/2024
1640;CLIENT_5;PDV_7;PROD_4;1;74;74;01/02/2024
1641;CLIENT_7;PDV_1;PROD_4;7;258;1806;01/02/2024
1642;CLIENT_3;PDV_6;PROD_4;8;249;1992;01/02/2024
1643;CLIENT_1;PDV_6;PROD_1;11;178;1958;01/02/2024
1644;CLIENT_6;PDV_1;PROD_4;47;53;2491;01/02/2024
1645;CLIENT_3;PDV_4;PROD_4;15;11;165;01/02/2024
1646;CLIENT_6;PDV_3;PROD_4;26;193;5018;01/02/2024
1647;CLIENT_8;PDV_7;PROD_2;12;44;528;01/02/2024
1648;CLIENT_3;PDV_5;PROD_4;21;167;3507;01/02/2024
1649;CLIENT_7;PDV_3;PROD_3;45;340;15300;01/02/2024
1650;CLIENT_8;PDV_2;PROD_2;46;274;12604;01/02/2024
1651;CLIENT_7;PDV_2;PROD_6;16;289;4624;01/02/2024
1652;CLIENT_7;PDV_4;PROD_5;15;97;1455;01/02/2024
1653;CLIENT_8;PDV_2;PROD_3;3;222;666;01/02/2024
1654;CLIENT_6;PDV_1;PROD_6;20;257;5140;01/02/2024
1655;CLIENT_4;PDV_6;PROD_5;30;170;5100;01/02/2024
1656;CLIENT_1;PDV_7;PROD_4;40;141;5640;01/02/2024
1657;CLIENT_1;PDV_4;PROD_2;9;25;225;01/02/2024
1658;CLIENT_3;PDV_7;PROD_2;48;75;3600;01/02/2024
1659;CLIENT_1;PDV_4;PROD_6;46;11;506;01/02/2024
1660;CLIENT_7;PDV_6;PROD_1;17;207;3519;01/02/2024
1661;CLIENT_1;PDV_5;PROD_1;21;180;3780;01/02/2024
1662;CLIENT_3;PDV_6;PROD_2;49;265;12985;01/02/2024
1663;CLIENT_5;PDV_6;PROD_3;38;18;684;01/02/2024
1664;CLIENT_4;PDV_2;PROD_2;39;152;5928;01/02/2024
1665;CLIENT_1;PDV_6;PROD_5;43;311;13373;01/02/2024
1666;CLIENT_8;PDV_5;PROD_2;4;133;532;01/02/2024
1667;CLIENT_3;PDV_5;PROD_5;26;102;2652;01/02/2024
1668;CLIENT_8;PDV_2;PROD_6;14;120;1680;01/02/2024
1669;CLIENT_7;PDV_5;PROD_6;41;282;11562;01/02/2024
1670;CLIENT_7;PDV_2;PROD_5;11;177;1947;01/02/2024
1671;CLIENT_4;PDV_4;PROD_5;42;330;13860;01/02/2024
1672;CLIENT_4;PDV_4;PROD_3;23;121;2783;01/02/2024
1673;CLIENT_6;PDV_2;PROD_4;23;70;1610;01/03/2024
1674;CLIENT_7;PDV_2;PROD_4;24;344;8256;01/03/2024
1675;CLIENT_6;PDV_7;PROD_1;34;237;8058;01/03/2024
1676;CLIENT_4;PDV_4;PROD_1;3;285;855;01/03/2024
1677;CLIENT_2;PDV_4;PROD_6;50;207;10350;01/03/2024
1678;CLIENT_3;PDV_4;PROD_2;48;3;144;01/03/2024
1679;CLIENT_4;PDV_2;PROD_3;16;292;4672;01/03/2024
1680;CLIENT_3;PDV_3;PROD_1;20;230;4600;01/03/2024
1681;CLIENT_7;PDV_6;PROD_2;11;92;1012;01/03/2024
1682;CLIENT_3;PDV_7;PROD_2;40;43;1720;01/03/2024
1683;CLIENT_5;PDV_1;PROD_2;41;165;6765;01/03/2024
1684;CLIENT_2;PDV_4;PROD_2;40;266;10640;01/03/2024
1685;CLIENT_3;PDV_3;PROD_1;21;7;147;01/03/2024
1686;CLIENT_8;PDV_2;PROD_2;14;238;3332;01/03/2024
1687;CLIENT_7;PDV_6;PROD_5;48;169;8112;01/03/2024
1688;CLIENT_1;PDV_7;PROD_2;27;157;4239;01/03/2024
1689;CLIENT_2;PDV_5;PROD_2;23;269;6187;01/03/2024
1690;CLIENT_4;PDV_4;PROD_3;30;120;3600;01/03/2024
1691;CLIENT_7;PDV_7;PROD_2;31;323;10013;01/03/2024
1692;CLIENT_1;PDV_2;PROD_6;14;78;1092;01/03/2024
1693;CLIENT_5;PDV_7;PROD_6;47;203;9541;01/03/2024
1694;CLIENT_7;PDV_4;PROD_2;37;126;4662;01/03/2024
1695;CLIENT_4;PDV_5;PROD_4;8;13;104;01/03/2024
1696;CLIENT_6;PDV_2;PROD_1;47;58;2726;01/03/2024
1697;CLIENT_2;PDV_5;PROD_2;46;234;10764;01/03/2024
1698;CLIENT_2;PDV_3;PROD_2;48;93;4464;01/03/2024
1699;CLIENT_8;PDV_4;PROD_4;45;60;2700;01/03/2024
1700;CLIENT_8;PDV_7;PROD_6;22;341;7502;01/03/2024
1701;CLIENT_6;PDV_5;PROD_2;42;204;8568;01/03/2024
1702;CLIENT_7;PDV_4;PROD_6;29;154;4466;01/03/2024
1703;CLIENT_7;PDV_3;PROD_1;48;115;5520;01/03/2024
1704;CLIENT_7;PDV_4;PROD_3;37;329;12173;01/03/2024
1705;CLIENT_4;PDV_2;PROD_6;42;344;14448;01/03/2024
1706;CLIENT_8;PDV_2;PROD_3;13;33;429;01/03/2024
1707;CLIENT_7;PDV_3;PROD_1;30;191;5730;01/03/2024
1708;CLIENT_2;PDV_3;PROD_6;24;303;7272;01/03/2024
1709;CLIENT_5;PDV_3;PROD_4;13;163;2119;01/03/2024
1710;CLIENT_2;PDV_7;PROD_4;31;193;5983;01/03/2024
1711;CLIENT_7;PDV_5;PROD_4;4;180;720;01/03/2024
1712;CLIENT_5;PDV_5;PROD_4;33;148;4884;01/03/2024
1713;CLIENT_6;PDV_1;PROD_3;40;326;13040;01/04/2024
1714;CLIENT_7;PDV_4;PROD_4;22;293;6446;01/04/2024
1715;CLIENT_2;PDV_4;PROD_5;10;222;2220;01/04/2024
1716;CLIENT_2;PDV_2;PROD_2;45;181;8145;01/04/2024
1717;CLIENT_3;PDV_1;PROD_5;31;130;4030;01/04/2024
1718;CLIENT_2;PDV_2;PROD_1;10;227;2270;01/04/2024
1719;CLIENT_1;PDV_4;PROD_5;46;8;368;01/04/2024
1720;CLIENT_2;PDV_2;PROD_6;44;341;15004;01/04/2024
1721;CLIENT_6;PDV_4;PROD_6;15;182;2730;01/04/2024
1722;CLIENT_3;PDV_2;PROD_1;5;139;695;01/04/2024
1723;CLIENT_8;PDV_5;PROD_4;44;281;12364;01/04/2024
1724;CLIENT_3;PDV_5;PROD_3;37;54;1998;01/04/2024
1725;CLIENT_5;PDV_5;PROD_5;37;107;3959;01/04/2024
1726;CLIENT_2;PDV_7;PROD_2;18;281;5058;01/04/2024
1727;CLIENT_4;PDV_1;PROD_4;17;185;3145;01/04/2024
1728;CLIENT_3;PDV_6;PROD_3;44;115;5060;01/04/2024
1729;CLIENT_3;PDV_2;PROD_6;3;54;162;01/04/2024
1730;CLIENT_6;PDV_6;PROD_3;15;237;3555;01/04/2024
1731;CLIENT_1;PDV_4;PROD_4;7;14;98;01/04/2024
1732;CLIENT_4;PDV_2;PROD_6;16;83;1328;01/04/2024
1733;CLIENT_7;PDV_7;PROD_6;28;333;9324;01/04/2024
1734;CLIENT_8;PDV_1;PROD_1;19;312;5928;01/04/2024
1735;CLIENT_3;PDV_7;PROD_2;3;253;759;01/04/2024
1736;CLIENT_7;PDV_7;PROD_2;46;177;8142;01/04/2024
1737;CLIENT_1;PDV_4;PROD_4;24;102;2448;01/04/2024
1738;CLIENT_2;PDV_1;PROD_6;29;167;4843;01/04/2024
1739;CLIENT_5;PDV_1;PROD_1;22;313;6886;01/04/2024
1740;CLIENT_3;PDV_2;PROD_3;4;126;504;01/04/2024
1741;CLIENT_2;PDV_2;PROD_5;31;171;5301;01/04/2024
1742;CLIENT_5;PDV_3;PROD_4;13;139;1807;01/05/2024
1743;CLIENT_8;PDV_4;PROD_3;12;187;2244;01/05/2024
1744;CLIENT_4;PDV_4;PROD_2;17;78;1326;01/05/2024
1745;CLIENT_7;PDV_4;PROD_3;43;279;11997;01/05/2024
1746;CLIENT_5;PDV_5;PROD_6;26;15;390;01/05/2024
1747;CLIENT_6;PDV_2;PROD_1;49;83;4067;01/05/2024
1748;CLIENT_5;PDV_2;PROD_3;24;282;6768;01/05/2024
1749;CLIENT_8;PDV_2;PROD_5;7;105;735;01/05/2024
1750;CLIENT_8;PDV_3;PROD_1;38;7;266;01/05/2024
1751;CLIENT_2;PDV_7;PROD_5;3;251;753;01/05/2024
1752;CLIENT_2;PDV_5;PROD_4;33;17;561;01/05/2024
1753;CLIENT_2;PDV_3;PROD_2;41;3;123;01/05/2024
1754;CLIENT_5;PDV_3;PROD_4;1;316;316;01/05/2024
1755;CLIENT_3;PDV_6;PROD_6;30;240;7200;01/05/2024
1756;CLIENT_4;PDV_2;PROD_2;19;160;3040;01/05/2024
1757;CLIENT_1;PDV_7;PROD_2;40;262;10480;01/05/2024
1758;CLIENT_6;PDV_3;PROD_4;40;156;6240;01/05/2024
1759;CLIENT_6;PDV_2;PROD_2;22;219;4818;01/05/2024
1760;CLIENT_8;PDV_4;PROD_6;18;140;2520;01/05/2024
1761;CLIENT_3;PDV_1;PROD_4;18;161;2898;01/05/2024
1762;CLIENT_2;PDV_7;PROD_1;18;22;396;01/05/2024
1763;CLIENT_5;PDV_7;PROD_6;46;125;5750;01/05/2024
1764;CLIENT_3;PDV_3;PROD_2;43;302;12986;01/05/2024
1765;CLIENT_7;PDV_3;PROD_5;38;219;8322;01/05/2024
1766;CLIENT_3;PDV_2;PROD_3;20;96;1920;01/05/2024
1767;CLIENT_5;PDV_3;PROD_6;36;170;6120;01/05/2024
1768;CLIENT_2;PDV_7;PROD_5;10;96;960;01/05/2024
1769;CLIENT_1;PDV_1;PROD_6;9;85;765;01/05/2024
1770;CLIENT_6;PDV_5;PROD_3;16;79;1264;01/05/2024
1771;CLIENT_1;PDV_4;PROD_6;48;329;15792;01/05/2024
1772;CLIENT_2;PDV_6;PROD_3;10;10;100;01/05/2024
1773;CLIENT_3;PDV_7;PROD_3;32;199;6368;01/05/2024
1774;CLIENT_7;PDV_4;PROD_3;22;1;22;01/05/2024
1775;CLIENT_2;PDV_2;PROD_5;24;279;6696;01/05/2024
1776;CLIENT_2;PDV_2;PROD_4;31;32;992;01/05/2024
1777;CLIENT_1;PDV_7;PROD_6;26;193;5018;01/05/2024
1778;CLIENT_5;PDV_1;PROD_3;2;225;450;01/06/2024
1779;CLIENT_8;PDV_7;PROD_5;20;183;3660;01/06/2024
1780;CLIENT_2;PDV_1;PROD_5;43;350;15050;01/06/2024
1781;CLIENT_7;PDV_4;PROD_6;21;338;7098;01/06/2024
1782;CLIENT_2;PDV_5;PROD_3;23;305;7015;01/06/2024
1783;CLIENT_8;PDV_4;PROD_2;43;86;3698;01/06/2024
1784;CLIENT_8;PDV_5;PROD_3;7;25;175;01/06/2024
1785;CLIENT_1;PDV_4;PROD_1;7;324;2268;01/06/2024
1786;CLIENT_4;PDV_2;PROD_5;24;103;2472;01/06/2024
1787;CLIENT_2;PDV_6;PROD_4;43;134;5762;01/06/2024
1788;CLIENT_3;PDV_6;PROD_3;46;125;5750;01/06/2024
1789;CLIENT_8;PDV_5;PROD_1;22;300;6600;01/06/2024
1790;CLIENT_4;PDV_7;PROD_1;34;68;2312;01/06/2024
1791;CLIENT_4;PDV_4;PROD_2;23;238;5474;01/06/2024
1792;CLIENT_8;PDV_1;PROD_5;29;327;9483;01/06/2024
1793;CLIENT_7;PDV_5;PROD_6;2;132;264;01/06/2024
1794;CLIENT_1;PDV_6;PROD_3;37;326;12062;01/06/2024
1795;CLIENT_3;PDV_5;PROD_3;12;86;1032;01/06/2024
1796;CLIENT_5;PDV_1;PROD_5;5;331;1655;01/06/2024
1797;CLIENT_7;PDV_3;PROD_1;37;20;740;01/06/2024
1798;CLIENT_2;PDV_3;PROD_3;7;325;2275;01/06/2024
1799;CLIENT_3;PDV_5;PROD_6;9;117;1053;01/06/2024
1800;CLIENT_2;PDV_2;PROD_3;35;32;1120;01/06/2024
1801;CLIENT_4;PDV_2;PROD_1;20;36;720;01/06/2024
1802;CLIENT_7;PDV_1;PROD_2;33;229;7557;01/06/2024
1803;CLIENT_2;PDV_1;PROD_2;13;128;1664;01/06/2024
1804;CLIENT_3;PDV_7;PROD_1;47;331;15557;01/06/2024
1805;CLIENT_6;PDV_5;PROD_1;8;43;344;01/06/2024
1806;CLIENT_2;PDV_2;PROD_2;21;74;1554;01/06/2024
1807;CLIENT_8;PDV_1;PROD_6;30;240;7200;01/06/2024
1808;CLIENT_2;PDV_1;PROD_6;19;318;6042;01/06/2024
1809;CLIENT_7;PDV_3;PROD_4;28;16;448;01/06/2024
1810;CLIENT_3;PDV_2;PROD_5;15;227;3405;01/06/2024
1811;CLIENT_7;PDV_1;PROD_4;40;134;5360;01/06/2024
1812;CLIENT_2;PDV_5;PROD_3;49;296;14504;01/06/2024
1813;CLIENT_1;PDV_4;PROD_6;4;166;664;01/06/2024
1814;CLIENT_2;PDV_7;PROD_3;3;195;585;01/06/2024
1815;CLIENT_4;PDV_7;PROD_6;18;242;4356;01/06/2024
1816;CLIENT_6;PDV_6;PROD_4;26;229;5954;01/06/2024
1817;CLIENT_6;PDV_5;PROD_3;2;156;312;01/06/2024
1818;CLIENT_2;PDV_6;PROD_4;26;272;7072;01/06/2024
1819;CLIENT_2;PDV_7;PROD_1;9;60;540;01/06/2024
1820;CLIENT_1;PDV_1;PROD_2;34;176;5984;01/06/2024
1821;CLIENT_2;PDV_6;PROD_2;43;29;1247;01/06/2024
1822;CLIENT_6;PDV_2;PROD_3;44;24;1056;01/06/2024
1823;CLIENT_3;PDV_3;PROD_1;13;330;4290;01/06/2024
1824;CLIENT_6;PDV_1;PROD_1;20;35;700;01/06/2024
1825;CLIENT_1;PDV_4;PROD_6;27;84;2268;01/06/2024
1826;CLIENT_4;PDV_4;PROD_2;6;348;2088;01/06/2024
1827;CLIENT_5;PDV_7;PROD_4;3;230;690;01/06/2024
1828;CLIENT_3;PDV_7;PROD_5;36;128;4608;01/06/2024
1829;CLIENT_8;PDV_6;PROD_6;18;330;5940;01/06/2024
1830;CLIENT_4;PDV_1;PROD_5;12;148;1776;01/06/2024
1831;CLIENT_1;PDV_1;PROD_2;36;136;4896;01/06/2024
1832;CLIENT_1;PDV_5;PROD_1;27;187;5049;01/06/2024
1833;CLIENT_6;PDV_6;PROD_4;12;270;3240;01/06/2024
1834;CLIENT_1;PDV_7;PROD_1;45;119;5355;01/06/2024
1835;CLIENT_1;PDV_6;PROD_3;34;342;11628;01/06/2024
1836;CLIENT_8;PDV_4;PROD_6;17;274;4658;01/06/2024
1837;CLIENT_6;PDV_4;PROD_6;13;338;4394;01/06/2024
1838;CLIENT_7;PDV_2;PROD_6;9;186;1674;01/06/2024
1839;CLIENT_4;PDV_3;PROD_1;44;290;12760;01/06/2024
1840;CLIENT_4;PDV_4;PROD_5;2;78;156;01/06/2024
1841;CLIENT_3;PDV_6;PROD_2;18;218;3924;01/06/2024
1842;CLIENT_2;PDV_7;PROD_3;7;94;658;01/06/2024
1843;CLIENT_8;PDV_2;PROD_3;11;280;3080;01/06/2024
1844;CLIENT_1;PDV_6;PROD_1;5;299;1495;01/06/2024
1845;CLIENT_8;PDV_4;PROD_1;10;296;2960;01/06/2024
1846;CLIENT_8;PDV_5;PROD_2;33;126;4158;01/07/2024
1847;CLIENT_7;PDV_4;PROD_3;41;296;12136;01/07/2024
1848;CLIENT_2;PDV_3;PROD_3;4;325;1300;01/07/2024
1849;CLIENT_8;PDV_7;PROD_4;32;84;2688;01/07/2024
1850;CLIENT_6;PDV_2;PROD_4;14;207;2898;01/07/2024
1851;CLIENT_4;PDV_5;PROD_4;18;337;6066;01/07/2024
1852;CLIENT_1;PDV_4;PROD_6;15;280;4200;01/07/2024
1853;CLIENT_1;PDV_1;PROD_4;50;116;5800;01/07/2024
1854;CLIENT_5;PDV_6;PROD_2;4;33;132;01/07/2024
1855;CLIENT_3;PDV_5;PROD_6;4;293;1172;01/07/2024
1856;CLIENT_8;PDV_5;PROD_4;11;329;3619;01/07/2024
1857;CLIENT_1;PDV_1;PROD_1;12;336;4032;01/07/2024
1858;CLIENT_4;PDV_5;PROD_6;28;213;5964;01/07/2024
1859;CLIENT_6;PDV_2;PROD_4;25;152;3800;01/07/2024
1860;CLIENT_6;PDV_2;PROD_6;19;90;1710;01/07/2024
1861;CLIENT_7;PDV_1;PROD_1;35;291;10185;01/07/2024
1862;CLIENT_3;PDV_4;PROD_3;1;71;71;01/07/2024
1863;CLIENT_6;PDV_5;PROD_2;3;73;219;01/07/2024
1864;CLIENT_2;PDV_7;PROD_3;35;156;5460;01/07/2024
1865;CLIENT_6;PDV_3;PROD_4;14;202;2828;01/07/2024
1866;CLIENT_8;PDV_5;PROD_6;5;124;620;01/07/2024
1867;CLIENT_3;PDV_4;PROD_3;13;58;754;01/07/2024
1868;CLIENT_3;PDV_3;PROD_3;48;336;16128;01/07/2024
1869;CLIENT_4;PDV_1;PROD_5;33;175;5775;01/07/2024
1870;CLIENT_1;PDV_5;PROD_6;5;245;1225;01/07/2024
1871;CLIENT_3;PDV_1;PROD_5;13;192;2496;01/07/2024
1872;CLIENT_7;PDV_3;PROD_5;2;314;628;01/07/2024
1873;CLIENT_5;PDV_3;PROD_3;20;42;840;01/07/2024
1874;CLIENT_8;PDV_6;PROD_1;8;307;2456;01/07/2024
1875;CLIENT_7;PDV_7;PROD_2;20;32;640;01/07/2024
1876;CLIENT_6;PDV_7;PROD_3;12;343;4116;01/07/2024
1877;CLIENT_7;PDV_7;PROD_6;37;117;4329;01/07/2024
1878;CLIENT_3;PDV_3;PROD_2;44;119;5236;01/07/2024
1879;CLIENT_5;PDV_6;PROD_5;23;292;6716;01/07/2024
1880;CLIENT_1;PDV_5;PROD_4;10;232;2320;01/07/2024
1881;CLIENT_4;PDV_3;PROD_3;30;310;9300;01/07/2024
1882;CLIENT_2;PDV_6;PROD_5;46;298;13708;01/07/2024
1883;CLIENT_7;PDV_3;PROD_1;23;299;6877;01/07/2024
1884;CLIENT_2;PDV_2;PROD_5;45;119;5355;01/07/2024
1885;CLIENT_8;PDV_1;PROD_3;10;197;1970;01/07/2024
1886;CLIENT_3;PDV_1;PROD_2;17;212;3604;01/07/2024
1887;CLIENT_3;PDV_2;PROD_4;23;270;6210;01/07/2024
1888;CLIENT_3;PDV_4;PROD_6;10;332;3320;01/08/2024
1889;CLIENT_2;PDV_1;PROD_2;6;72;432;01/08/2024
1890;CLIENT_6;PDV_6;PROD_6;10;200;2000;01/08/2024
1891;CLIENT_1;PDV_1;PROD_4;30;46;1380;01/08/2024
1892;CLIENT_2;PDV_5;PROD_3;16;3;48;01/08/2024
1893;CLIENT_7;PDV_7;PROD_1;33;127;4191;01/08/2024
1894;CLIENT_4;PDV_2;PROD_1;32;47;1504;01/08/2024
1895;CLIENT_2;PDV_6;PROD_3;6;262;1572;01/08/2024
1896;CLIENT_5;PDV_2;PROD_1;10;316;3160;01/08/2024
1897;CLIENT_1;PDV_5;PROD_1;31;146;4526;01/08/2024
1898;CLIENT_4;PDV_7;PROD_1;48;13;624;01/08/2024
1899;CLIENT_4;PDV_3;PROD_5;17;303;5151;01/08/2024
1900;CLIENT_5;PDV_6;PROD_2;35;130;4550;01/08/2024
1901;CLIENT_3;PDV_7;PROD_1;28;146;4088;01/08/2024
1902;CLIENT_8;PDV_1;PROD_4;28;48;1344;01/08/2024
1903;CLIENT_5;PDV_2;PROD_6;21;4;84;01/08/2024
1904;CLIENT_3;PDV_5;PROD_4;10;342;3420;01/08/2024
1905;CLIENT_3;PDV_2;PROD_6;15;200;3000;01/08/2024
1906;CLIENT_7;PDV_2;PROD_1;25;115;2875;01/08/2024
1907;CLIENT_7;PDV_6;PROD_6;2;18;36;01/08/2024
1908;CLIENT_1;PDV_3;PROD_2;25;175;4375;01/08/2024
1909;CLIENT_6;PDV_1;PROD_3;39;182;7098;01/08/2024
1910;CLIENT_1;PDV_3;PROD_5;23;112;2576;01/08/2024
1911;CLIENT_8;PDV_2;PROD_4;14;340;4760;01/08/2024
1912;CLIENT_1;PDV_4;PROD_1;37;306;11322;01/08/2024
1913;CLIENT_5;PDV_4;PROD_4;23;182;4186;01/08/2024
1914;CLIENT_8;PDV_6;PROD_6;41;291;11931;01/08/2024
1915;CLIENT_7;PDV_3;PROD_5;33;213;7029;01/08/2024
1916;CLIENT_6;PDV_4;PROD_1;1;31;31;01/08/2024
1917;CLIENT_8;PDV_5;PROD_5;24;188;4512;01/08/2024
1918;CLIENT_4;PDV_1;PROD_3;33;277;9141;01/08/2024
1919;CLIENT_7;PDV_6;PROD_6;31;229;7099;01/08/2024
1920;CLIENT_4;PDV_6;PROD_1;10;192;1920;01/08/2024
